cat_a,cat_b,prompt_id,cluster_id,cluster_name,alpha,beta,cos_joint,cos_marg_a,cos_marg_b,cos_baseline,joint_minus_marg_max,joint_minus_marg_avg
b1,b13,2,0,self-doubt / encouragement,2.0,-2.0,0.09487831592559814,0.182893306016922,0.2522750198841095,0.11807066202163696,-0.15739670395851135,-0.1227058470249176
b1,b13,2,0,self-doubt / encouragement,2.0,2.0,0.10130435228347778,0.182893306016922,0.14819316565990448,0.11807066202163696,-0.08158895373344421,-0.06423888355493546
b1,b13,2,1,frustration / despair,-2.0,-2.0,0.11974408477544785,0.07297488301992416,0.08119142800569534,0.08125200122594833,0.0385526567697525,0.04266092926263809
b1,b13,2,1,frustration / despair,-2.0,2.0,0.13162758946418762,0.07297488301992416,0.09977748990058899,0.08125200122594833,0.03185009956359863,0.045251403003931046
b1,b13,2,1,frustration / despair,2.0,-2.0,0.17603975534439087,0.04817400127649307,0.08119142800569534,0.08125200122594833,0.09484832733869553,0.11135704070329666
b1,b13,2,1,frustration / despair,2.0,2.0,0.07609503716230392,0.04817400127649307,0.09977748990058899,0.08125200122594833,-0.023682452738285065,0.0021192915737628937
b1,b13,2,2,uncertainty / indecision,-2.0,-2.0,0.10904676467180252,0.14737047255039215,0.16969525814056396,0.1627798229455948,-0.060648493468761444,-0.04948610067367554
b1,b13,2,2,uncertainty / indecision,-2.0,2.0,0.15688569843769073,0.14737047255039215,0.1390744149684906,0.1627798229455948,0.009515225887298584,0.013663254678249359
b1,b13,2,2,uncertainty / indecision,2.0,-2.0,0.11483064293861389,0.07767355442047119,0.16969525814056396,0.1627798229455948,-0.05486461520195007,-0.008853763341903687
b1,b13,2,2,uncertainty / indecision,2.0,2.0,0.13624811172485352,0.07767355442047119,0.1390744149684906,0.1627798229455948,-0.002826303243637085,0.02787412703037262
b1,b13,2,3,romantic idealism,-2.0,-2.0,0.03698237985372543,0.15582117438316345,0.20447079837322235,0.08189420402050018,-0.16748841851949692,-0.14316360652446747
b1,b13,2,3,romantic idealism,-2.0,2.0,0.09967172145843506,0.15582117438316345,0.04020530730485916,0.08189420402050018,-0.056149452924728394,0.0016584806144237518
b1,b13,2,3,romantic idealism,2.0,-2.0,0.07652511447668076,0.11138750612735748,0.20447079837322235,0.08189420402050018,-0.1279456838965416,-0.08140403777360916
b1,b13,2,3,romantic idealism,2.0,2.0,0.035890065133571625,0.11138750612735748,0.04020530730485916,0.08189420402050018,-0.07549744099378586,-0.0399063415825367
b1,b13,2,4,academic ambition / competitive determination,-2.0,-2.0,0.1347028613090515,0.10154318064451218,0.10816854238510132,0.22492516040802002,0.026534318923950195,0.029846999794244766
b1,b13,2,4,academic ambition / competitive determination,-2.0,2.0,0.2291816771030426,0.10154318064451218,0.06153491884469986,0.22492516040802002,0.12763849645853043,0.14764262735843658
b1,b13,2,4,academic ambition / competitive determination,2.0,-2.0,0.03231246396899223,0.04932039976119995,0.10816854238510132,0.22492516040802002,-0.07585607841610909,-0.0464320071041584
b1,b13,2,4,academic ambition / competitive determination,2.0,2.0,0.22148719429969788,0.04932039976119995,0.06153491884469986,0.22492516040802002,0.15995227545499802,0.16605953499674797
b1,b13,2,5,ironic amusement,-2.0,-2.0,0.06685146689414978,0.07480112463235855,0.16234107315540314,0.07568584382534027,-0.09548960626125336,-0.051719631999731064
b1,b13,2,5,ironic amusement,-2.0,2.0,0.002166515914723277,0.07480112463235855,0.104575976729393,0.07568584382534027,-0.10240946081466973,-0.0875220347661525
b1,b13,2,5,ironic amusement,2.0,-2.0,0.15398065745830536,0.07549314200878143,0.16234107315540314,0.07568584382534027,-0.008360415697097778,0.035063549876213074
b1,b13,2,5,ironic amusement,2.0,2.0,0.016698330640792847,0.07549314200878143,0.104575976729393,0.07568584382534027,-0.08787764608860016,-0.07333622872829437
b1,b13,2,6,enthusiasm / curiosity,-2.0,-2.0,0.17108045518398285,0.19478605687618256,0.18743883073329926,0.16488711535930634,-0.023705601692199707,-0.020031988620758057
b1,b13,2,6,enthusiasm / curiosity,-2.0,2.0,0.21144777536392212,0.19478605687618256,0.12430555373430252,0.16488711535930634,0.016661718487739563,0.05190197005867958
b1,b13,2,6,enthusiasm / curiosity,2.0,-2.0,0.15630094707012177,0.2291577309370041,0.18743883073329926,0.16488711535930634,-0.07285678386688232,-0.05199733376502991
b1,b13,2,6,enthusiasm / curiosity,2.0,2.0,0.10997530817985535,0.2291577309370041,0.12430555373430252,0.16488711535930634,-0.11918242275714874,-0.06675633415579796
b1,b13,3,0,self-doubt / encouragement,-2.0,-2.0,0.1285952776670456,0.1077333465218544,0.08350437134504318,0.052453186362981796,0.020861931145191193,0.0329764187335968
b1,b13,3,0,self-doubt / encouragement,-2.0,2.0,0.09106643497943878,0.1077333465218544,0.08275934308767319,0.052453186362981796,-0.01666691154241562,-0.004179909825325012
b1,b13,3,0,self-doubt / encouragement,2.0,-2.0,0.0625903308391571,0.06363339722156525,0.08350437134504318,0.052453186362981796,-0.020914040505886078,-0.01097855344414711
b1,b13,3,0,self-doubt / encouragement,2.0,2.0,0.07627715170383453,0.06363339722156525,0.08275934308767319,0.052453186362981796,-0.0064821913838386536,0.0030807815492153168
b1,b13,3,1,frustration / despair,-2.0,-2.0,0.07911098003387451,0.10280868411064148,0.047639623284339905,0.09358758479356766,-0.023697704076766968,0.0038868263363838196
b1,b13,3,1,frustration / despair,-2.0,2.0,0.0841425359249115,0.10280868411064148,0.08301793038845062,0.09358758479356766,-0.01866614818572998,-0.008770771324634552
b1,b13,3,1,frustration / despair,2.0,-2.0,0.0626508817076683,0.06745298206806183,0.047639623284339905,0.09358758479356766,-0.004802100360393524,0.005104579031467438
b1,b13,3,1,frustration / despair,2.0,2.0,0.06797324120998383,0.06745298206806183,0.08301793038845062,0.09358758479356766,-0.015044689178466797,-0.0072622150182724
b1,b13,3,2,uncertainty / indecision,-2.0,-2.0,0.15346741676330566,0.1471053808927536,0.10955987125635147,0.12726494669914246,0.006362035870552063,0.025134790688753128
b1,b13,3,2,uncertainty / indecision,-2.0,2.0,0.11610177904367447,0.1471053808927536,0.10845186561346054,0.12726494669914246,-0.031003601849079132,-0.011676844209432602
b1,b13,3,2,uncertainty / indecision,2.0,-2.0,0.07902572304010391,0.09852880239486694,0.10955987125635147,0.12726494669914246,-0.03053414821624756,-0.025018613785505295
b1,b13,3,2,uncertainty / indecision,2.0,2.0,0.10003526508808136,0.09852880239486694,0.10845186561346054,0.12726494669914246,-0.008416600525379181,-0.003455068916082382
b1,b13,3,3,romantic idealism,-2.0,-2.0,0.0845959410071373,0.04008882865309715,0.04517284035682678,0.030849866569042206,0.039423100650310516,0.04196510650217533
b1,b13,3,3,romantic idealism,-2.0,2.0,0.03196277841925621,0.04008882865309715,0.039030689746141434,0.030849866569042206,-0.008126050233840942,-0.007596980780363083
b1,b13,3,3,romantic idealism,2.0,-2.0,0.008465530350804329,0.01627768576145172,0.04517284035682678,0.030849866569042206,-0.03670731000602245,-0.022259732708334923
b1,b13,3,3,romantic idealism,2.0,2.0,0.022358819842338562,0.01627768576145172,0.039030689746141434,0.030849866569042206,-0.01667186990380287,-0.0052953679114580154
b1,b13,3,4,academic ambition / competitive determination,-2.0,-2.0,0.08636986464262009,0.08564983308315277,0.07699371874332428,0.05452263727784157,0.0007200315594673157,0.005048088729381561
b1,b13,3,4,academic ambition / competitive determination,-2.0,2.0,0.0852225199341774,0.08564983308315277,0.06347253173589706,0.05452263727784157,-0.0004273131489753723,0.010661337524652481
b1,b13,3,4,academic ambition / competitive determination,2.0,-2.0,0.03482770174741745,0.05791405960917473,0.07699371874332428,0.05452263727784157,-0.04216601699590683,-0.032626187428832054
b1,b13,3,4,academic ambition / competitive determination,2.0,2.0,0.04839064180850983,0.05791405960917473,0.06347253173589706,0.05452263727784157,-0.015081889927387238,-0.01230265386402607
b1,b13,3,5,ironic amusement,-2.0,-2.0,0.13838772475719452,0.12327922135591507,0.13668087124824524,0.11290572583675385,0.0017068535089492798,0.008407678455114365
b1,b13,3,5,ironic amusement,-2.0,2.0,0.12518884241580963,0.12327922135591507,0.12921178340911865,0.11290572583675385,-0.004022940993309021,-0.0010566599667072296
b1,b13,3,5,ironic amusement,2.0,-2.0,0.1378616988658905,0.10340537875890732,0.13668087124824524,0.11290572583675385,0.0011808276176452637,0.017818573862314224
b1,b13,3,5,ironic amusement,2.0,2.0,0.10439838469028473,0.10340537875890732,0.12921178340911865,0.11290572583675385,-0.024813398718833923,-0.011910196393728256
b1,b13,3,6,enthusiasm / curiosity,-2.0,-2.0,0.16459833085536957,0.15714645385742188,0.15818378329277039,0.11542709171772003,0.006414547562599182,0.0069332122802734375
b1,b13,3,6,enthusiasm / curiosity,-2.0,2.0,0.14959043264389038,0.15714645385742188,0.13892538845539093,0.11542709171772003,-0.007556021213531494,0.0015545114874839783
b1,b13,3,6,enthusiasm / curiosity,2.0,-2.0,0.1271892786026001,0.1387225240468979,0.15818378329277039,0.11542709171772003,-0.030994504690170288,-0.02126387506723404
b1,b13,3,6,enthusiasm / curiosity,2.0,2.0,0.16137100756168365,0.1387225240468979,0.13892538845539093,0.11542709171772003,0.022445619106292725,0.022547051310539246
b1,b13,4,0,self-doubt / encouragement,-2.0,-2.0,0.08681414276361465,0.11697649955749512,0.08535770326852798,0.09420274198055267,-0.030162356793880463,-0.014352958649396896
b1,b13,4,0,self-doubt / encouragement,-2.0,2.0,0.10476351529359818,0.11697649955749512,0.1250598430633545,0.09420274198055267,-0.020296327769756317,-0.01625465601682663
b1,b13,4,0,self-doubt / encouragement,2.0,-2.0,0.08032262325286865,0.19275254011154175,0.08535770326852798,0.09420274198055267,-0.1124299168586731,-0.058732498437166214
b1,b13,4,0,self-doubt / encouragement,2.0,2.0,0.10263176262378693,0.19275254011154175,0.1250598430633545,0.09420274198055267,-0.09012077748775482,-0.056274428963661194
b1,b13,4,1,frustration / despair,-2.0,-2.0,0.03875221312046051,0.10547022521495819,0.03487040102481842,0.08755809813737869,-0.06671801209449768,-0.031418099999427795
b1,b13,4,1,frustration / despair,-2.0,2.0,0.10400024056434631,0.10547022521495819,0.09027902781963348,0.08755809813737869,-0.0014699846506118774,0.006125614047050476
b1,b13,4,1,frustration / despair,2.0,-2.0,0.07141141593456268,0.12097542732954025,0.03487040102481842,0.08755809813737869,-0.04956401139497757,-0.0065114982426166534
b1,b13,4,1,frustration / despair,2.0,2.0,0.1563563197851181,0.12097542732954025,0.09027902781963348,0.08755809813737869,0.03538089245557785,0.050729092210531235
b1,b13,4,2,uncertainty / indecision,-2.0,-2.0,0.12067383527755737,0.17790935933589935,0.13304929435253143,0.1750427633523941,-0.05723552405834198,-0.03480549156665802
b1,b13,4,2,uncertainty / indecision,-2.0,2.0,0.17752930521965027,0.17790935933589935,0.20379412174224854,0.1750427633523941,-0.026264816522598267,-0.013322435319423676
b1,b13,4,2,uncertainty / indecision,2.0,-2.0,0.17718984186649323,0.20869816839694977,0.13304929435253143,0.1750427633523941,-0.03150832653045654,0.0063161104917526245
b1,b13,4,2,uncertainty / indecision,2.0,2.0,0.20956951379776,0.20869816839694977,0.20379412174224854,0.1750427633523941,0.0008713454008102417,0.003323368728160858
b1,b13,4,3,romantic idealism,-2.0,-2.0,0.05184606462717056,0.10369332134723663,0.03287062793970108,0.0777839720249176,-0.05184725672006607,-0.016435910016298294
b1,b13,4,3,romantic idealism,-2.0,2.0,0.09395952522754669,0.10369332134723663,0.10853992402553558,0.0777839720249176,-0.014580398797988892,-0.012157097458839417
b1,b13,4,3,romantic idealism,2.0,-2.0,0.071098692715168,0.08803281933069229,0.03287062793970108,0.0777839720249176,-0.016934126615524292,0.010646969079971313
b1,b13,4,3,romantic idealism,2.0,2.0,0.018667228519916534,0.08803281933069229,0.10853992402553558,0.0777839720249176,-0.08987269550561905,-0.0796191431581974
b1,b13,4,4,academic ambition / competitive determination,-2.0,-2.0,0.054824862629175186,0.131052166223526,0.019490748643875122,0.17606696486473083,-0.07622730359435081,-0.020446594804525375
b1,b13,4,4,academic ambition / competitive determination,-2.0,2.0,0.15972672402858734,0.131052166223526,0.1756773144006729,0.17606696486473083,-0.01595059037208557,0.0063619837164878845
b1,b13,4,4,academic ambition / competitive determination,2.0,-2.0,0.034614197909832,0.12346351891756058,0.019490748643875122,0.17606696486473083,-0.08884932100772858,-0.03686293587088585
b1,b13,4,4,academic ambition / competitive determination,2.0,2.0,0.1260073184967041,0.12346351891756058,0.1756773144006729,0.17606696486473083,-0.04966999590396881,-0.023563098162412643
b1,b13,4,5,ironic amusement,-2.0,-2.0,0.03345634415745735,0.063758485019207,0.011771365068852901,0.047942329198122025,-0.03030214086174965,-0.004308580886572599
b1,b13,4,5,ironic amusement,-2.0,2.0,0.05483677610754967,0.063758485019207,0.06514155864715576,0.047942329198122025,-0.010304782539606094,-0.009613245725631714
b1,b13,4,5,ironic amusement,2.0,-2.0,0.07316622883081436,0.0640605241060257,0.011771365068852901,0.047942329198122025,0.009105704724788666,0.03525028424337506
b1,b13,4,5,ironic amusement,2.0,2.0,0.05553697422146797,0.0640605241060257,0.06514155864715576,0.047942329198122025,-0.00960458442568779,-0.009064067155122757
b1,b13,4,6,enthusiasm / curiosity,-2.0,-2.0,0.1064852625131607,0.14990784227848053,0.11112634092569351,0.1213739663362503,-0.043422579765319824,-0.024031829088926315
b1,b13,4,6,enthusiasm / curiosity,-2.0,2.0,0.11490744352340698,0.14990784227848053,0.14415495097637177,0.1213739663362503,-0.03500039875507355,-0.032123953104019165
b1,b13,4,6,enthusiasm / curiosity,2.0,-2.0,0.15324924886226654,0.2084079384803772,0.11112634092569351,0.1213739663362503,-0.05515868961811066,-0.006517890840768814
b1,b13,4,6,enthusiasm / curiosity,2.0,2.0,0.1507263034582138,0.2084079384803772,0.14415495097637177,0.1213739663362503,-0.05768163502216339,-0.025555141270160675
b1,b13,5,0,self-doubt / encouragement,-2.0,-2.0,0.12833143770694733,0.11292997002601624,0.18385031819343567,0.2605997622013092,-0.05551888048648834,-0.020058706402778625
b1,b13,5,0,self-doubt / encouragement,-2.0,2.0,0.1679021716117859,0.11292997002601624,0.08501996099948883,0.2605997622013092,0.05497220158576965,0.06892720609903336
b1,b13,5,0,self-doubt / encouragement,2.0,-2.0,0.19979378581047058,0.2192445695400238,0.18385031819343567,0.2605997622013092,-0.019450783729553223,-0.0017536580562591553
b1,b13,5,0,self-doubt / encouragement,2.0,2.0,0.20762085914611816,0.2192445695400238,0.08501996099948883,0.2605997622013092,-0.01162371039390564,0.05548859387636185
b1,b13,5,1,frustration / despair,-2.0,-2.0,0.15081384778022766,0.06941681355237961,0.15117542445659637,0.1821449100971222,-0.0003615766763687134,0.04051772877573967
b1,b13,5,1,frustration / despair,-2.0,2.0,0.12440000474452972,0.06941681355237961,0.12650001049041748,0.1821449100971222,-0.0021000057458877563,0.02644159272313118
b1,b13,5,1,frustration / despair,2.0,-2.0,0.22405079007148743,0.14753694832324982,0.15117542445659637,0.1821449100971222,0.07287536561489105,0.07469460368156433
b1,b13,5,1,frustration / despair,2.0,2.0,0.1844537854194641,0.14753694832324982,0.12650001049041748,0.1821449100971222,0.036916837096214294,0.04743530601263046
b1,b13,5,2,uncertainty / indecision,-2.0,-2.0,0.1361721307039261,0.14751359820365906,0.21388497948646545,0.3255994915962219,-0.07771284878253937,-0.04452715814113617
b1,b13,5,2,uncertainty / indecision,-2.0,2.0,0.18422581255435944,0.14751359820365906,0.1614515483379364,0.3255994915962219,0.022774264216423035,0.029743239283561707
b1,b13,5,2,uncertainty / indecision,2.0,-2.0,0.25399094820022583,0.2850800156593323,0.21388497948646545,0.3255994915962219,-0.031089067459106445,0.004508450627326965
b1,b13,5,2,uncertainty / indecision,2.0,2.0,0.2600885331630707,0.2850800156593323,0.1614515483379364,0.3255994915962219,-0.024991482496261597,0.03682275116443634
b1,b13,5,3,romantic idealism,-2.0,-2.0,0.025998419150710106,0.013077396899461746,0.08752339333295822,0.07390762865543365,-0.061524974182248116,-0.024301975965499878
b1,b13,5,3,romantic idealism,-2.0,2.0,0.05952969193458557,0.013077396899461746,0.0170403104275465,0.07390762865543365,0.04248938150703907,0.04447083827108145
b1,b13,5,3,romantic idealism,2.0,-2.0,0.09757210314273834,0.043912071734666824,0.08752339333295822,0.07390762865543365,0.01004870980978012,0.03185437060892582
b1,b13,5,3,romantic idealism,2.0,2.0,0.12945333123207092,0.043912071734666824,0.0170403104275465,0.07390762865543365,0.0855412594974041,0.09897714015096426
b1,b13,5,4,academic ambition / competitive determination,-2.0,-2.0,0.0881207138299942,0.09139662981033325,0.14480963349342346,0.23687967658042908,-0.05668891966342926,-0.029982417821884155
b1,b13,5,4,academic ambition / competitive determination,-2.0,2.0,0.0635516494512558,0.09139662981033325,0.03836527839303017,0.23687967658042908,-0.027844980359077454,-0.001329304650425911
b1,b13,5,4,academic ambition / competitive determination,2.0,-2.0,0.1331954151391983,0.19056104123592377,0.14480963349342346,0.23687967658042908,-0.057365626096725464,-0.03448992222547531
b1,b13,5,4,academic ambition / competitive determination,2.0,2.0,0.14634078741073608,0.19056104123592377,0.03836527839303017,0.23687967658042908,-0.04422025382518768,0.03187762759625912
b1,b13,5,5,ironic amusement,-2.0,-2.0,0.11707870662212372,0.09837909042835236,0.10627097636461258,0.1294260025024414,0.010807730257511139,0.01475367322564125
b1,b13,5,5,ironic amusement,-2.0,2.0,0.11730913817882538,0.09837909042835236,0.08497555553913116,0.1294260025024414,0.018930047750473022,0.025631815195083618
b1,b13,5,5,ironic amusement,2.0,-2.0,0.16459403932094574,0.1431712806224823,0.10627097636461258,0.1294260025024414,0.02142275869846344,0.0398729108273983
b1,b13,5,5,ironic amusement,2.0,2.0,0.16052265465259552,0.1431712806224823,0.08497555553913116,0.1294260025024414,0.01735137403011322,0.04644923657178879
b1,b13,5,6,enthusiasm / curiosity,-2.0,-2.0,0.14242877066135406,0.08568452298641205,0.16948769986629486,0.24977491796016693,-0.027058929204940796,0.01484265923500061
b1,b13,5,6,enthusiasm / curiosity,-2.0,2.0,0.19823181629180908,0.08568452298641205,0.12977728247642517,0.24977491796016693,0.06845453381538391,0.09050091356039047
b1,b13,5,6,enthusiasm / curiosity,2.0,-2.0,0.20165686309337616,0.2760566473007202,0.16948769986629486,0.24977491796016693,-0.07439978420734406,-0.021115310490131378
b1,b13,5,6,enthusiasm / curiosity,2.0,2.0,0.19246436655521393,0.2760566473007202,0.12977728247642517,0.24977491796016693,-0.08359228074550629,-0.010452598333358765
b1,b13,6,0,self-doubt / encouragement,-2.0,-2.0,0.03987749293446541,0.03322940319776535,0.1541108638048172,0.05742540583014488,-0.11423337087035179,-0.05379264056682587
b1,b13,6,0,self-doubt / encouragement,-2.0,2.0,0.1457945555448532,0.03322940319776535,0.0303046852350235,0.05742540583014488,0.11256515234708786,0.11402751132845879
b1,b13,6,0,self-doubt / encouragement,2.0,-2.0,0.12587398290634155,0.0950169637799263,0.1541108638048172,0.05742540583014488,-0.028236880898475647,0.0013100691139698029
b1,b13,6,0,self-doubt / encouragement,2.0,2.0,0.027775045484304428,0.0950169637799263,0.0303046852350235,0.05742540583014488,-0.06724191829562187,-0.03488577902317047
b1,b13,6,1,frustration / despair,-2.0,-2.0,0.043878208845853806,0.07310642302036285,0.10371168702840805,0.01839112676680088,-0.059833478182554245,-0.04453084617853165
b1,b13,6,1,frustration / despair,-2.0,2.0,0.1007048487663269,0.07310642302036285,0.0422043614089489,0.01839112676680088,0.02759842574596405,0.04304945655167103
b1,b13,6,1,frustration / despair,2.0,-2.0,0.11931658536195755,0.04780111089348793,0.10371168702840805,0.01839112676680088,0.0156048983335495,0.04356018640100956
b1,b13,6,1,frustration / despair,2.0,2.0,-0.00014816713519394398,0.04780111089348793,0.0422043614089489,0.01839112676680088,-0.047949278028681874,-0.04515090328641236
b1,b13,6,2,uncertainty / indecision,-2.0,-2.0,0.04137248918414116,0.06854970753192902,0.12378354370594025,0.05221102759242058,-0.08241105452179909,-0.05479413643479347
b1,b13,6,2,uncertainty / indecision,-2.0,2.0,0.1315368115901947,0.06854970753192902,0.09896352887153625,0.05221102759242058,0.03257328271865845,0.04778019338846207
b1,b13,6,2,uncertainty / indecision,2.0,-2.0,0.15619806945323944,0.13086076080799103,0.12378354370594025,0.05221102759242058,0.025337308645248413,0.028875917196273804
b1,b13,6,2,uncertainty / indecision,2.0,2.0,0.040472861379384995,0.13086076080799103,0.09896352887153625,0.05221102759242058,-0.09038789942860603,-0.07443928346037865
b1,b13,6,3,romantic idealism,-2.0,-2.0,-0.04375670105218887,-0.04260009527206421,0.07856820523738861,-0.0029398947954177856,-0.12232490628957748,-0.061740756034851074
b1,b13,6,3,romantic idealism,-2.0,2.0,0.06297231465578079,-0.04260009527206421,0.019997213035821915,-0.0029398947954177856,0.04297510161995888,0.07427375577390194
b1,b13,6,3,romantic idealism,2.0,-2.0,0.05829227343201637,0.06147673353552818,0.07856820523738861,-0.0029398947954177856,-0.020275931805372238,-0.011730195954442024
b1,b13,6,3,romantic idealism,2.0,2.0,-0.01131373830139637,0.06147673353552818,0.019997213035821915,-0.0029398947954177856,-0.07279047183692455,-0.05205071158707142
b1,b13,6,4,academic ambition / competitive determination,-2.0,-2.0,0.011660529300570488,0.06795188784599304,0.10599645227193832,0.06544547528028488,-0.09433592297136784,-0.0753136407583952
b1,b13,6,4,academic ambition / competitive determination,-2.0,2.0,0.1682305932044983,0.06795188784599304,0.06924551725387573,0.06544547528028488,0.09898507595062256,0.0996318906545639
b1,b13,6,4,academic ambition / competitive determination,2.0,-2.0,0.08805431425571442,0.09293758869171143,0.10599645227193832,0.06544547528028488,-0.017942138016223907,-0.011412706226110458
b1,b13,6,4,academic ambition / competitive determination,2.0,2.0,0.02932891994714737,0.09293758869171143,0.06924551725387573,0.06544547528028488,-0.06360866874456406,-0.05176263302564621
b1,b13,6,5,ironic amusement,-2.0,-2.0,0.043261848390102386,0.03572182357311249,0.1320272833108902,0.11783196777105331,-0.08876543492078781,-0.040612705051898956
b1,b13,6,5,ironic amusement,-2.0,2.0,0.058357756584882736,0.03572182357311249,0.12094425410032272,0.11783196777105331,-0.06258649751543999,-0.01997528225183487
b1,b13,6,5,ironic amusement,2.0,-2.0,0.16622479259967804,0.108700230717659,0.1320272833108902,0.11783196777105331,0.03419750928878784,0.04586103558540344
b1,b13,6,5,ironic amusement,2.0,2.0,0.052731841802597046,0.108700230717659,0.12094425410032272,0.11783196777105331,-0.06821241229772568,-0.062090400606393814
b1,b13,6,6,enthusiasm / curiosity,-2.0,-2.0,0.09403952211141586,0.12147019803524017,0.186934694647789,0.07693762332201004,-0.09289517253637314,-0.060162924230098724
b1,b13,6,6,enthusiasm / curiosity,-2.0,2.0,0.20522722601890564,0.12147019803524017,0.05917300283908844,0.07693762332201004,0.08375702798366547,0.11490562558174133
b1,b13,6,6,enthusiasm / curiosity,2.0,-2.0,0.14678175747394562,0.12993547320365906,0.186934694647789,0.07693762332201004,-0.040152937173843384,-0.011653326451778412
b1,b13,6,6,enthusiasm / curiosity,2.0,2.0,0.11816224455833435,0.12993547320365906,0.05917300283908844,0.07693762332201004,-0.011773228645324707,0.023608006536960602
b1,b13,7,0,self-doubt / encouragement,-2.0,-2.0,0.15047258138656616,0.19203436374664307,0.2940784990787506,0.23421017825603485,-0.14360591769218445,-0.09258385002613068
b1,b13,7,0,self-doubt / encouragement,-2.0,2.0,0.23704282939434052,0.19203436374664307,0.215284064412117,0.23421017825603485,0.02175876498222351,0.03338361531496048
b1,b13,7,0,self-doubt / encouragement,2.0,-2.0,0.2939532399177551,0.1653909981250763,0.2940784990787506,0.23421017825603485,-0.0001252591609954834,0.06421849131584167
b1,b13,7,0,self-doubt / encouragement,2.0,2.0,0.15671877562999725,0.1653909981250763,0.215284064412117,0.23421017825603485,-0.05856528878211975,-0.033618755638599396
b1,b13,7,1,frustration / despair,-2.0,-2.0,0.23508261144161224,0.15490595996379852,0.3450310528278351,0.17512358725070953,-0.10994844138622284,-0.01488589495420456
b1,b13,7,1,frustration / despair,-2.0,2.0,0.22510495781898499,0.15490595996379852,0.13544046878814697,0.17512358725070953,0.07019899785518646,0.07993174344301224
b1,b13,7,1,frustration / despair,2.0,-2.0,0.34492677450180054,0.17405378818511963,0.3450310528278351,0.17512358725070953,-0.0001042783260345459,0.08538435399532318
b1,b13,7,1,frustration / despair,2.0,2.0,0.17433512210845947,0.17405378818511963,0.13544046878814697,0.17512358725070953,0.00028133392333984375,0.019587993621826172
b1,b13,7,2,uncertainty / indecision,-2.0,-2.0,0.21096883714199066,0.23997735977172852,0.39847028255462646,0.2382877618074417,-0.1875014454126358,-0.10825498402118683
b1,b13,7,2,uncertainty / indecision,-2.0,2.0,0.2353532910346985,0.23997735977172852,0.19242435693740845,0.2382877618074417,-0.004624068737030029,0.019152432680130005
b1,b13,7,2,uncertainty / indecision,2.0,-2.0,0.39835917949676514,0.19854587316513062,0.39847028255462646,0.2382877618074417,-0.00011110305786132812,0.0998511016368866
b1,b13,7,2,uncertainty / indecision,2.0,2.0,0.19334255158901215,0.19854587316513062,0.19242435693740845,0.2382877618074417,-0.005203321576118469,-0.0021425634622573853
b1,b13,7,3,romantic idealism,-2.0,-2.0,0.10704352706670761,0.0587756521999836,0.17482750117778778,0.043948929756879807,-0.06778397411108017,-0.009758049622178078
b1,b13,7,3,romantic idealism,-2.0,2.0,0.12433861196041107,0.0587756521999836,0.10017355531454086,0.043948929756879807,0.02416505664587021,0.04486400820314884
b1,b13,7,3,romantic idealism,2.0,-2.0,0.17481476068496704,0.05830588936805725,0.17482750117778778,0.043948929756879807,-1.2740492820739746e-05,0.058248065412044525
b1,b13,7,3,romantic idealism,2.0,2.0,0.020620834082365036,0.05830588936805725,0.10017355531454086,0.043948929756879807,-0.07955272123217583,-0.05861888825893402
b1,b13,7,4,academic ambition / competitive determination,-2.0,-2.0,0.12366906553506851,0.10354398936033249,0.28995218873023987,0.09755353629589081,-0.16628312319517136,-0.07307902351021767
b1,b13,7,4,academic ambition / competitive determination,-2.0,2.0,0.10577210038900375,0.10354398936033249,0.1048067957162857,0.09755353629589081,0.0009653046727180481,0.0015967078506946564
b1,b13,7,4,academic ambition / competitive determination,2.0,-2.0,0.28996434807777405,0.02609851211309433,0.28995218873023987,0.09755353629589081,1.2159347534179688e-05,0.13193899765610695
b1,b13,7,4,academic ambition / competitive determination,2.0,2.0,0.13308708369731903,0.02609851211309433,0.1048067957162857,0.09755353629589081,0.028280287981033325,0.06763442978262901
b1,b13,7,5,ironic amusement,-2.0,-2.0,0.15238061547279358,0.13427017629146576,0.28679174184799194,0.16565553843975067,-0.13441112637519836,-0.05815034359693527
b1,b13,7,5,ironic amusement,-2.0,2.0,0.2732338011264801,0.13427017629146576,0.1883171945810318,0.16565553843975067,0.0849166065454483,0.11194011569023132
b1,b13,7,5,ironic amusement,2.0,-2.0,0.28677278757095337,0.09495675563812256,0.28679174184799194,0.16565553843975067,-1.895427703857422e-05,0.09589853882789612
b1,b13,7,5,ironic amusement,2.0,2.0,0.12060415744781494,0.09495675563812256,0.1883171945810318,0.16565553843975067,-0.06771303713321686,-0.021032817661762238
b1,b13,7,6,enthusiasm / curiosity,-2.0,-2.0,0.16874541342258453,0.1598481684923172,0.3338056802749634,0.2132773995399475,-0.16506026685237885,-0.07808151096105576
b1,b13,7,6,enthusiasm / curiosity,-2.0,2.0,0.2715120315551758,0.1598481684923172,0.2518364191055298,0.2132773995399475,0.019675612449645996,0.06566973775625229
b1,b13,7,6,enthusiasm / curiosity,2.0,-2.0,0.3337187170982361,0.11778866499662399,0.3338056802749634,0.2132773995399475,-8.696317672729492e-05,0.1079215444624424
